Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
4.5	125	combined	Drop	0	0	0	0
4.5	126	combined	Drop	0	0	0	0
4.5	127	combined	Drop	0	0	0	0
4.5	128	combined	Drop	0	0	0	0
4.5	129	combined	Drop	0	0	0	0
4.5	130	combined	Drop	0	0	0	0
4.5	131	combined	Drop	0	0	0	0
4.5	132	combined	Drop	0	0	0	0
4.5	133	combined	Drop	0	0	0	0
4.5	134	combined	Drop	0	0	0	0
4.5	135	combined	Drop	0	0	0	0
4.5	136	combined	Drop	0	0	0	0
4.5	137	combined	Drop	0	0	0	0
4.5	138	combined	Drop	0	0	0	0
4.5	139	combined	Drop	0	0	0	0
4.5	140	combined	Drop	0	0	0	0
4.5	141	combined	Drop	0	0	0	0
4.5	142	combined	Drop	0	0	0	0
4.5	143	combined	Drop	0	0	0	0
4.5	144	combined	Drop	0	0	0	0
4.5	145	combined	Drop	0	0	0	0
4.5	146	combined	Drop	0	0	0	0
4.5	147	combined	Drop	0	0	0	0
4.5	148	combined	Drop	0	0	0	0
4.5	149	combined	Drop	0	0	0	0
4.5	150	combined	Drop	0	0	0	0
4.5	151	combined	Drop	0	0	0	0
4.5	152	combined	Drop	0	0	0	0
4.5	153	combined	Drop	0	0	0	0
4.5	154	combined	Drop	0	0	0	0
4.5	155	combined	Drop	0	0	0	0
4.5	156	combined	Drop	0	0	0	0
4.5	157	combined	Drop	0	0	0	0
4.5	158	combined	Drop	0	0	0	0
4.5	159	combined	Drop	0	0	0	0
4.5	160	combined	Drop	0	0	0	0
5	0	combined	Drop	0	0	0	0
5	1	combined	Drop	0	0	0	0
5	2	combined	Drop	0	0	0	0
5	3	combined	Drop	0	0	0	0
5	4	combined	Drop	0	0	0	0
5	5	combined	Drop	0	0	0	0
5	6	combined	Drop	0	0	0	0
5	7	combined	Drop	0	0	0	0
5	8	combined	Drop	0	0	0	0
5	9	combined	Drop	0	0	0	0
5	10	combined	Drop	0	0	0	0
5	11	combined	Drop	0	0	0	0
5	12	combined	Drop	0	0	0	0
5	13	combined	Drop	0	0	0	0
5	14	combined	Drop	0	0	0	0
5	15	combined	Drop	0	0	0	0
5	16	combined	Drop	0	0	0	0
5	17	combined	Drop	0	0	0	0
5	18	combined	Drop	0	0	0	0
5	19	combined	Drop	0	0	0	0
5	20	combined	Drop	0	0	0	0
5	21	combined	Drop	0	0	0	0
5	22	combined	Drop	0	0	0	0
5	23	combined	Drop	0	0	0	0
5	24	combined	Drop	0	0	0	0
5	25	combined	Drop	0	0	0	0
5	26	combined	Drop	0	0	0	0
5	27	combined	Drop	0	0	0	0
5	28	combined	Drop	0	0	0	0
5	29	combined	Drop	0	0	0	0
5	30	combined	Drop	0	0	0	0
5	31	combined	Drop	0	0	0	0
5	32	combined	Drop	0	0	0	0
5	33	combined	Drop	0	0	0	0
5	34	combined	Drop	0	0	0	0
5	35	combined	Drop	0	0	0	0
5	36	combined	Drop	0	0	0	0
5	37	combined	Drop	0	0	0	0
5	38	combined	Drop	0	0	0	0
5	39	combined	Drop	0	0	0	0
5	40	combined	Drop	0	0	0	0
5	41	combined	Drop	0	0	0	0
5	42	combined	Drop	0	0	0	0
5	43	combined	Drop	0	0	0	0
5	44	combined	Drop	0	0	0	0
5	45	combined	Drop	0	0	0	0
5	46	combined	Drop	0	0	0	0
5	47	combined	Drop	0	0	0	0
5	48	combined	Drop	0	0	0	0
5	49	combined	Drop	0	0	0	0
5	50	combined	Drop	0	0	0	0
5	51	combined	Drop	0	0	0	0
5	52	combined	Drop	0	0	0	0
5	53	combined	Drop	0	0	0	0
5	54	combined	Drop	0	0	0	0
5	55	combined	Drop	0	0	0	0
5	56	combined	Drop	0	0	0	0
5	57	combined	Drop	0	0	0	0
5	58	combined	Drop	0	0	0	0
5	59	combined	Drop	0	0	0	0
5	60	combined	Drop	699	730	437	456.412
5	61	combined	Drop	0	0	0	0
5	62	combined	Drop	0	0	0	0
5	63	combined	Drop	0	0	0	0
5	64	combined	Drop	0	0	0	0
5	65	combined	Drop	0	0	0	0
5	66	combined	Drop	0	0	0	0
5	67	combined	Drop	0	0	0	0
5	68	combined	Drop	0	0	0	0
5	69	combined	Drop	0	0	0	0
5	70	combined	Drop	0	0	0	0
5	71	combined	Drop	0	0	0	0
5	72	combined	Drop	0	0	0	0
5	73	combined	Drop	0	0	0	0
5	74	combined	Drop	0	0	0	0
5	75	combined	Drop	0	0	0	0
5	76	combined	Drop	0	0	0	0
5	77	combined	Drop	0	0	0	0
5	78	combined	Drop	0	0	0	0
5	79	combined	Drop	0	0	0	0
5	80	combined	Drop	0	0	0	0
5	81	combined	Drop	0	0	0	0
5	82	combined	Drop	0	0	0	0
5	83	combined	Drop	0	0	0	0
5	84	combined	Drop	0	0	0	0
5	85	combined	Drop	0	0	0	0
5	86	combined	Drop	0	0	0	0
5	87	combined	Drop	0	0	0	0
5	88	combined	Drop	0	0	0	0
5	89	combined	Drop	0	0	0	0
5	90	combined	Drop	0	0	0	0
5	91	combined	Drop	6527	229	3264	114.75
5	92	combined	Drop	0	0	0	0
5	93	combined	Drop	0	0	0	0
5	94	combined	Drop	0	0	0	0
5	95	combined	Drop	0	0	0	0
5	96	combined	Drop	0	0	0	0
5	97	combined	Drop	0	0	0	0
5	98	combined	Drop	0	0	0	0
5	99	combined	Drop	0	0	0	0
5	100	combined	Drop	0	0	0	0
5	101	combined	Drop	0	0	0	0
5	102	combined	Drop	0	0	0	0
5	103	combined	Drop	0	0	0	0
5	104	combined	Drop	0	0	0	0
5	105	combined	Drop	0	0	0	0
5	106	combined	Drop	0	0	0	0
5	107	combined	Drop	0	0	0	0
5	108	combined	Drop	0	0	0	0
5	109	combined	Drop	0	0	0	0
5	110	combined	Drop	0	0	0	0
5	111	combined	Drop	0	0	0	0
5	112	combined	Drop	0	0	0	0
5	113	combined	Drop	0	0	0	0
5	114	combined	Drop	0	0	0	0
5	115	combined	Drop	0	0	0	0
5	116	combined	Drop	0	0	0	0
5	117	combined	Drop	0	0	0	0
5	118	combined	Drop	0	0	0	0
5	119	combined	Drop	0	0	0	0
5	120	combined	Drop	0	0	0	0
5	121	combined	Drop	0	0	0	0
5	122	combined	Drop	0	0	0	0
5	123	combined	Drop	0	0	0	0
5	124	combined	Drop	0	0	0	0
5	125	combined	Drop	0	0	0	0
5	126	combined	Drop	0	0	0	0
5	127	combined	Drop	0	0	0	0
5	128	combined	Drop	0	0	0	0
5	129	combined	Drop	0	0	0	0
5	130	combined	Drop	0	0	0	0
5	131	combined	Drop	0	0	0	0
5	132	combined	Drop	0	0	0	0
5	133	combined	Drop	0	0	0	0
5	134	combined	Drop	0	0	0	0
5	135	combined	Drop	0	0	0	0
5	136	combined	Drop	0	0	0	0
5	137	combined	Drop	0	0	0	0
5	138	combined	Drop	0	0	0	0
5	139	combined	Drop	0	0	0	0
5	140	combined	Drop	0	0	0	0
5	141	combined	Drop	0	0	0	0
5	142	combined	Drop	0	0	0	0
5	143	combined	Drop	0	0	0	0
5	144	combined	Drop	0	0	0	0
5	145	combined	Drop	0	0	0	0
5	146	combined	Drop	0	0	0	0
5	147	combined	Drop	0	0	0	0
5	148	combined	Drop	0	0	0	0
5	149	combined	Drop	0	0	0	0
5	150	combined	Drop	0	0	0	0
5	151	combined	Drop	0	0	0	0
5	152	combined	Drop	0	0	0	0
5	153	combined	Drop	0	0	0	0
5	154	combined	Drop	0	0	0	0
5	155	combined	Drop	0	0	0	0
5	156	combined	Drop	0	0	0	0
5	157	combined	Drop	0	0	0	0
5	158	combined	Drop	0	0	0	0
5	159	combined	Drop	0	0	0	0
5	160	combined	Drop	0	0	0	0
5.5	0	combined	Drop	699	730	437	456.412
5.5	1	combined	Drop	0	0	0	0
5.5	2	combined	Drop	0	0	0	0
5.5	3	combined	Drop	0	0	0	0
5.5	4	combined	Drop	0	0	0	0
5.5	5	combined	Drop	0	0	0	0
5.5	6	combined	Drop	0	0	0	0
5.5	7	combined	Drop	0	0	0	0
5.5	8	combined	Drop	0	0	0	0
5.5	9	combined	Drop	0	0	0	0
5.5	10	combined	Drop	0	0	0	0
5.5	11	combined	Drop	0	0	0	0
5.5	12	combined	Drop	0	0	0	0
5.5	13	combined	Drop	0	0	0	0
5.5	14	combined	Drop	0	0	0	0
5.5	15	combined	Drop	0	0	0	0
5.5	16	combined	Drop	0	0	0	0
5.5	17	combined	Drop	0	0	0	0
5.5	18	combined	Drop	0	0	0	0
5.5	19	combined	Drop	0	0	0	0
5.5	20	combined	Drop	0	0	0	0
5.5	21	combined	Drop	0	0	0	0
5.5	22	combined	Drop	0	0	0	0
5.5	23	combined	Drop	0	0	0	0
5.5	24	combined	Drop	0	0	0	0
5.5	25	combined	Drop	0	0	0	0
5.5	26	combined	Drop	0	0	0	0
5.5	27	combined	Drop	0	0	0	0
5.5	28	combined	Drop	0	0	0	0
5.5	29	combined	Drop	0	0	0	0
5.5	30	combined	Drop	0	0	0	0
5.5	31	combined	Drop	0	0	0	0
5.5	32	combined	Drop	0	0	0	0
5.5	33	combined	Drop	0	0	0	0
5.5	34	combined	Drop	0	0	0	0
5.5	35	combined	Drop	0	0	0	0
5.5	36	combined	Drop	0	0	0	0
5.5	37	combined	Drop	0	0	0	0
5.5	38	combined	Drop	0	0	0	0
5.5	39	combined	Drop	0	0	0	0
5.5	40	combined	Drop	0	0	0	0
5.5	41	combined	Drop	0	0	0	0
5.5	42	combined	Drop	0	0	0	0
5.5	43	combined	Drop	0	0	0	0
5.5	44	combined	Drop	0	0	0	0
5.5	45	combined	Drop	0	0	0	0
5.5	46	combined	Drop	0	0	0	0
5.5	47	combined	Drop	0	0	0	0
5.5	48	combined	Drop	0	0	0	0
5.5	49	combined	Drop	0	0	0	0
5.5	50	combined	Drop	0	0	0	0
5.5	51	combined	Drop	0	0	0	0
5.5	52	combined	Drop	0	0	0	0
5.5	53	combined	Drop	0	0	0	0
5.5	54	combined	Drop	0	0	0	0
5.5	55	combined	Drop	0	0	0	0
5.5	56	combined	Drop	0	0	0	0
5.5	57	combined	Drop	0	0	0	0
5.5	58	combined	Drop	0	0	0	0
5.5	59	combined	Drop	0	0	0	0
5.5	60	combined	Drop	3515	3673	2110	2204.7
5.5	61	combined	Drop	0	0	0	0
5.5	62	combined	Drop	0	0	0	0
5.5	63	combined	Drop	0	0	0	0
5.5	64	combined	Drop	0	0	0	0
5.5	65	combined	Drop	0	0	0	0
5.5	66	combined	Drop	0	0	0	0
5.5	67	combined	Drop	0	0	0	0
5.5	68	combined	Drop	0	0	0	0
5.5	69	combined	Drop	0	0	0	0
5.5	70	combined	Drop	0	0	0	0
5.5	71	combined	Drop	0	0	0	0
5.5	72	combined	Drop	0	0	0	0
5.5	73	combined	Drop	0	0	0	0
5.5	74	combined	Drop	0	0	0	0
5.5	75	combined	Drop	0	0	0	0
5.5	76	combined	Drop	0	0	0	0
5.5	77	combined	Drop	0	0	0	0
5.5	78	combined	Drop	0	0	0	0
5.5	79	combined	Drop	0	0	0	0
5.5	80	combined	Drop	0	0	0	0
5.5	81	combined	Drop	0	0	0	0
5.5	82	combined	Drop	0	0	0	0
5.5	83	combined	Drop	0	0	0	0
5.5	84	combined	Drop	0	0	0	0
5.5	85	combined	Drop	0	0	0	0
5.5	86	combined	Drop	0	0	0	0
5.5	87	combined	Drop	0	0	0	0
5.5	88	combined	Drop	0	0	0	0
5.5	89	combined	Drop	0	0	0	0
5.5	90	combined	Drop	0	0	0	0
5.5	91	combined	Drop	6527	229	3264	114.75
5.5	92	combined	Drop	0	0	0	0
5.5	93	combined	Drop	0	0	0	0
5.5	94	combined	Drop	0	0	0	0
5.5	95	combined	Drop	0	0	0	0
5.5	96	combined	Drop	0	0	0	0
5.5	97	combined	Drop	0	0	0	0
5.5	98	combined	Drop	0	0	0	0
5.5	99	combined	Drop	0	0	0	0
5.5	100	combined	Drop	0	0	0	0
5.5	101	combined	Drop	0	0	0	0
5.5	102	combined	Drop	0	0	0	0
5.5	103	combined	Drop	0	0	0	0
5.5	104	combined	Drop	0	0	0	0
5.5	105	combined	Drop	0	0	0	0
5.5	106	combined	Drop	0	0	0	0
5.5	107	combined	Drop	0	0	0	0
5.5	108	combined	Drop	0	0	0	0
5.5	109	combined	Drop	0	0	0	0
5.5	110	combined	Drop	0	0	0	0
5.5	111	combined	Drop	0	0	0	0
5.5	112	combined	Drop	0	0	0	0
5.5	113	combined	Drop	0	0	0	0
5.5
